Company,City,Year,Deposit Ratio,Equity to Assets Ratio,LLP,Loan Ratio,NPL,ROAA,ROAE,Standard Deviation of ROAA,Total Assets EUR,Total Customer Deposits EUR,Z-Score,Unnamed: 14,Unnamed: 15,Unnamed: 16,GDP,INF,month,GPR,GPRT,GPRA,Ln_Total Assets EUR,Ln_Equity to Assets Ratio,Ln_Loan Ratio,Ln_LLP,Ln_Deposit Ratio
ABLV BANK AS,RIGA,2020,0.853479435,12.24139061,5.567809526,15.81704749,11.80789401,-0.506009744,-4.072209585,0.93400281,2487.487,2123.019,2.530884117,,,,-4.894555993157895,0.3124536947368421,2020-06-16 08:00:00,77.29380416870117,97.4657351175944,49.32102219263712,7.819028242888439,2.5048228825589383,2.7610883134425457,1.717001713754459,-0.15843383194126778
ABLV BANK AS,RIGA,2021,0.865049572,10.74233825,8.226118026,13.9575601,18.7991111,-2.676632351,-23.22013534,0.941019373,2263.483,1958.025,2.148412786,,,,6.936355121315789,2.564898000105263,2021-06-16 12:00:00,82.07023620605469,103.8860009511312,54.54721323649088,7.7246600563552095,2.374192779537132,2.63602130412182,2.107314217626527,-0.14496846502181662
ABLV BANK AS,RIGA,2022,0.868854846,10.40408029,36.51491564,3.16076905,42.83670636,-2.143229438,-20.24290765,0.923556501,1909.472,1659.054,2.191050891,,,,3.122957375,9.903684152631579,2022-06-16 12:00:00,157.5831934611003,199.2730185190836,124.7958981196086,7.5545820430335775,2.342198064780772,1.1508153682422493,3.5977208247859593,-0.14057920334194438
ABLV BANK AS,RIGA,2023,0.842125454,12.20965564,49.39803553,2.231702423,61.62515011,-1.181994584,-10.56266579,0.61845984,1472.777,1240.263,2.880929778,,,,-0.5379984658333333,5.977745703,2023-06-16 12:00:00,121.7001794179281,133.942325592041,116.1908276875814,7.294905013284164,2.502227084612695,0.8027647126020857,3.8999106568039745,-0.17182628058909383
ABN AMRO BANK NV,AMSTERDAM,2017,0.579894647,4.800472518,1.35104258,67.85607455,3.28436756,0.450455506,9.890200159,0.080690557,394482.0,228758.0,4.287937803,,,,3.413880947789474,1.650400191421053,2017-06-16 12:00:00,107.377311706543,117.4666633605957,93.90502103169759,12.88532879085068,1.5687143543188233,4.217388911381714,0.3008765758759218,-0.5449088350442267
ABN AMRO BANK NV,AMSTERDAM,2018,0.602025582,5.425120367,0.887275297,69.91995849,2.490932558,0.708687709,13.86246803,0.114555891,393171.0,236699.0,3.980508217,,,,2.726027871052632,1.703560482631579,2018-06-16 12:00:00,98.5529073079427,122.8477579752604,65.44431845347087,12.88199991072035,1.6910400866458228,4.247351137668614,-0.11959997616854708,-0.5074553395595923
ABN AMRO BANK NV,AMSTERDAM,2019,0.619265923,5.601961736,0.827396337,71.04368009,2.155257628,0.606869766,11.00960412,0.102444193,381295.0,236123.0,4.104409799,,,,2.222830119736842,1.440696388105263,2019-06-16 12:00:00,90.94625282287598,112.7704283396403,60.5952517191569,12.851328632725322,1.7231168463968813,4.263294900410876,-0.18947145208572785,-0.4792204975803118
ABN AMRO BANK NV,AMSTERDAM,2020,0.626552443,5.724775632,0.898418694,71.35079215,2.496018961,0.541020085,9.553827835,0.068973027,375054.0,234991.0,4.509145352,,,,-4.894555993157895,0.3124536947368421,2020-06-16 08:00:00,77.29380416870117,97.4657351175944,49.32102219263712,12.834825294585544,1.7448033577552888,4.267608446173759,-0.1071190676710945,-0.46752280024828735
ABN AMRO BANK NV,AMSTERDAM,2021,0.603023586,5.305303281,1.356278313,63.73719425,3.314999257,-0.011678044,-0.211964202,0.27737115,395623.0,238570.0,2.948902088,,,,6.936355121315789,2.564898000105263,2021-06-16 12:00:00,82.07023620605469,103.8860009511312,54.54721323649088,12.88821701657554,1.668706939329134,4.154768289350745,0.3047444140334336,-0.5057989685920403
ABN AMRO BANK NV,AMSTERDAM,2022,0.629440785,5.5119728,0.926472958,64.70623608,2.570722687,0.310543375,5.741137062,0.226671906,399113.0,251218.0,3.245984154,,,,3.122957375,9.903684152631579,2022-06-16 12:00:00,157.5831934611003,199.2730185190836,124.7958981196086,12.89699986379623,1.7069225990112282,4.169857581406212,-0.07637042094657549,-0.4629234966419053
ABN AMRO BANK NV,AMSTERDAM,2023,0.671830255,6.01031137,0.823324687,64.26270019,2.104051977,0.479520839,8.332403544,0.203758127,379581.0,255014.0,3.461058317,,,,-0.5379984658333333,5.977745703,2023-06-16 12:00:00,121.7001794179281,133.942325592041,116.1908276875814,12.846823291778193,1.7934765558573407,4.162979372568368,-0.1944046397027994,-0.3977495670931043
ADDIKO BANK D.D.,LJUBLJANA,2017,0.689275207,8.597374675,5.596286165,69.29444382,6.342444807,0.940864379,12.18381478,1.922923808,1413.92,974.58,1.659517319,,,,3.413880947789474,1.650400191421053,2017-06-16 12:00:00,107.377311706543,117.4666633605957,93.90502103169759,7.254121267769694,2.1514568863061467,4.238364727224034,1.722103192915347,-0.3721146581111208
ADDIKO BANK D.D.,LJUBLJANA,2018,0.711917203,9.167509356,3.544617493,69.20028483,3.635442368,1.284364196,14.44014444,2.118572365,1537.735,1094.74,1.596038801,,,,2.726027871052632,1.703560482631579,2018-06-16 12:00:00,98.5529073079427,122.8477579752604,65.44431845347087,7.33806583352944,2.2156656415245903,4.237004978655616,1.2654302537392903,-0.33979366225347407
ADDIKO BANK D.D.,LJUBLJANA,2019,0.725665904,10.74099252,2.474208778,68.93887893,2.255639098,2.357537704,23.63615569,2.184862276,1618.1,1174.2,1.790947232,,,,2.222830119736842,1.440696388105263,2019-06-16 12:00:00,90.94625282287598,112.7704283396403,60.5952517191569,7.389007900405763,2.374067498218684,4.233220299424732,0.9059206592537353,-0.3206655574038492
ADDIKO BANK D.D.,LJUBLJANA,2020,0.756322266,11.22859086,1.94481383,72.94874173,1.55418883,1.137417321,10.35453011,0.543853382,1617.3,1223.2,3.124027019,,,,-4.894555993157895,0.3124536947368421,2020-06-16 08:00:00,77.29380416870117,97.4657351175944,49.32102219263712,7.3885133711257325,2.4184632809127016,4.289757026430732,0.6651662552655734,-0.2792877158553865
ADDIKO BANK D.D.,LJUBLJANA,2021,0.74251738,13.26855436,2.802507516,73.45695543,1.583728177,0.718822853,5.895601838,0.695165963,1448.824,1075.777,3.001759962,,,,6.936355121315789,2.564898000105263,2021-06-16 12:00:00,82.07023620605469,103.8860009511312,54.54721323649088,7.278507471865461,2.585396901942453,4.296699594256301,1.0305145578517503,-0.29770900117182403
ADDIKO BANK D.D.,LJUBLJANA,2022,0.745974665,13.65902817,2.763309913,67.92560912,2.5057088,1.793695887,13.32774584,0.442376778,1370.383,1022.271,3.553378623,,,,3.122957375,9.903684152631579,2022-06-16 12:00:00,157.5831934611003,199.2730185190836,124.7958981196086,7.222845541795779,2.6144007073950832,4.218413122809928,1.016429205051139,-0.2930636404810737
ADDIKO BANK D.D.,LJUBLJANA,2023,0.774374411,15.15227169,2.936133114,70.65971739,2.386899376,1.455368286,10.11063085,0.448741051,1329.827,1029.784,3.611172109,,,,-0.5379984658333333,5.977745703,2023-06-16 12:00:00,121.7001794179281,133.942325592041,116.1908276875814,7.192804137567318,2.7181504672491736,4.257875642347569,1.0770934482803662,-0.25569978721241726
AEGON BANK NV,AMSTERDAM,2017,0.685841094,4.532556453,0.237885657,70.95727531,0.671617931,0.788350711,18.16200575,0.39985118,12150.141,8333.066,2.553811866,,,,3.413880947789474,1.650400191421053,2017-06-16 12:00:00,107.377311706543,117.4666633605957,93.90502103169759,9.40509605363963,1.5112861187265023,4.262077939716205,-1.4359651535285736,-0.3771093194886815
AEGON BANK NV,AMSTERDAM,2018,0.654224035,4.352142425,0.391465309,74.25664552,0.384756325,0.346322901,7.805304591,0.277094832,13676.046,8947.198,2.830631405,,,,2.726027871052632,1.703560482631579,2018-06-16 12:00:00,98.5529073079427,122.8477579752604,65.44431845347087,9.523401114310131,1.4706682353508673,4.30752727563061,-0.9378583779499606,-0.42430542502353746
AEGON BANK NV,AMSTERDAM,2019,0.694253448,4.49516957,0.759024458,78.89057637,0.493662148,0.040947522,0.925399327,0.290403951,14140.045,9816.775,2.74855377,,,,2.222830119736842,1.440696388105263,2019-06-16 12:00:00,90.94625282287598,112.7704283396403,60.5952517191569,9.556766121906604,1.5030033913499772,4.368061783076,-0.27572127812676883,-0.36491818629693823
AEGON BANK NV,AMSTERDAM,2020,0.668581861,4.638775703,0.950042896,79.20854172,1.043831135,0.177180963,3.876009613,0.124910042,15918.489,10642.813,3.652096174,,,,-4.894555993157895,0.3124536947368421,2020-06-16 08:00:00,77.29380416870117,97.4657351175944,49.32102219263712,9.675236542833638,1.5344504743096827,4.372084143004987,-0.051248141722736895,-0.40259643518767085
AEGON BANK NV,AMSTERDAM,2021,0.67413638,4.135547076,1.15792934,80.09387621,1.004076927,-0.190302815,-4.346912742,0.15168703,17137.249,11552.843,3.258446762,,,,6.936355121315789,2.564898000105263,2021-06-16 12:00:00,82.07023620605469,103.8860009511312,54.54721323649088,9.749009677519695,1.419619623472774,4.383199399341488,0.14663335829079574,-0.39432284432500947
AEGON BANK NV,AMSTERDAM,2022,0.653002422,4.552502054,0.667501558,80.75609918,0.692338081,0.490281917,11.30243761,0.278143071,16150.13,10546.074,2.897577958,,,,3.122957375,9.903684152631579,2022-06-16 12:00:00,157.5831934611003,199.2730185190836,124.7958981196086,9.689683378154008,1.515676983800194,4.391433490891262,-0.4042135546280594,-0.4261744406773624
AEGON BANK NV,AMSTERDAM,2023,0.622367799,4.053737429,0.402646356,68.17890519,0.486626644,0.19095311,4.448384193,0.278517782,17567.048,10933.165,2.72394229,,,,-0.5379984658333333,5.977745703,2023-06-16 12:00:00,121.7001794179281,133.942325592041,116.1908276875814,9.77378015340562,1.3996392775553346,4.222135208939295,-0.9096966308249972,-0.47422404428154363
AGENCE FRANCAISE DE DEVELOPPEMENT,PARIS,2017,5.13121e-05,15.40736115,2.906403224,64.15970086,2.692920597,0.723198975,5.901119576,0.107807522,37749.378,1.937,5.004069841,,,,3.413880947789474,1.650400191421053,2017-06-16 12:00:00,107.377311706543,117.4666633605957,93.90502103169759,10.538724277720235,2.7348453919687734,4.1613753011409065,1.0669163112003202,-9.877583966153509
AGENCE FRANCAISE DE DEVELOPPEMENT,PARIS,2018,5.5064e-05,15.34210627,2.685984369,64.04617476,2.646136806,0.858067876,5.581326849,0.12782754,39717.454,2.187,4.842095261,,,,2.726027871052632,1.703560482631579,2018-06-16 12:00:00,98.5529073079427,122.8477579752604,65.44431845347087,10.589546017413864,2.7306010922501764,4.159604303842643,0.9880472786500101,-9.807014412868211
AGENCE FRANCAISE DE DEVELOPPEMENT,PARIS,2019,3.9423e-05,14.45478417,2.069912956,63.58335109,2.9772507,0.333228945,2.239213411,0.196822681,42868.409,1.69,4.319268978,,,,2.222830119736842,1.440696388105263,2019-06-16 12:00:00,90.94625282287598,112.7704283396403,60.5952517191569,10.665890446703674,2.6710254441911516,4.152351660762473,0.7275065561515957,-10.141161155634663
AGENCE FRANCAISE DE DEVELOPPEMENT,PARIS,2020,3.48438e-05,13.26847738,2.172568623,62.31962606,3.655660529,0.402811501,2.912405236,0.232750702,47555.027,1.657,4.073085279,,,,-4.894555993157895,0.3124536947368421,2020-06-16 08:00:00,77.29380416870117,97.4657351175944,49.32102219263712,10.769642782679966,2.5853911002385734,4.132276401223566,0.7759101647701704,-10.264635341893232
AGENCE FRANCAISE DE DEVELOPPEMENT,PARIS,2021,3.73997e-05,11.58094311,2.042903992,60.95183081,3.206714789,0.030334029,0.245234142,0.161701553,54225.057,2.028,4.273979702,,,,6.936355121315789,2.564898000105263,2021-06-16 12:00:00,82.07023620605469,103.8860009511312,54.54721323649088,10.90089838687018,2.449360911833729,4.1100838933760695,0.7143723210944407,-10.193847874966334
AGENCE FRANCAISE DE DEVELOPPEMENT,PARIS,2022,4.31835e-05,13.85897747,1.812932956,62.66386896,4.360217205,0.574925094,4.505783188,0.227288848,58147.147,2.511,4.151113395,,,,3.122957375,9.903684152631579,2022-06-16 12:00:00,157.5831934611003,199.2730185190836,124.7958981196086,10.970732093974492,2.628933215426927,4.137785028909936,0.5949459514971154,-10.05005208011801
AGENCE FRANCAISE DE DEVELOPPEMENT,PARIS,2023,4.30384e-05,13.69203842,1.699680171,56.33186467,8.443042815,0.787700983,5.719790685,0.318931847,64012.66,2.755,3.815528233,,,,-0.5379984658333333,5.977745703,2023-06-16 12:00:00,121.7001794179281,133.942325592041,116.1908276875814,11.066836155279496,2.6168145266821146,4.031260354968365,0.5304400986567344,-10.053417817522933
AGRAM BANKA DD ZAGREB,ZAGREB,2017,0.679536539,8.671680666,9.268346677,50.55897721,4.13187844,0.388138927,4.627744087,0.576261138,469.8817947,319.3018486,2.886262528,,,,3.413880947789474,1.650400191421053,2017-06-16 12:00:00,107.377311706543,117.4666633605957,93.90502103169759,6.152481162434217,2.1600626204491755,3.9231405204013936,2.22660501167547,-0.3863442734739074
AGRAM BANKA DD ZAGREB,ZAGREB,2018,0.659286166,9.942025199,9.84143614,52.49997488,4.619711704,0.600458716,6.461354265,0.15705555,449.9343533,296.6354946,4.206568896,,,,2.726027871052632,1.703560482631579,2018-06-16 12:00:00,98.5529073079427,122.8477579752604,65.44431845347087,6.109101690567061,2.2967707422699526,3.9608126911212733,2.2866016496016077,-0.4165975959436361
AGRAM BANKA DD ZAGREB,ZAGREB,2019,0.652655351,10.25195417,9.274943333,54.55598888,24.35750961,0.780823278,7.731233811,0.213193836,465.3199702,303.6935686,3.94642411,,,,2.222830119736842,1.440696388105263,2019-06-16 12:00:00,90.94625282287598,112.7704283396403,60.5952517191569,6.142725276906614,2.327468338144583,3.9992274932373477,2.227316498825239,-0.4267060822994656
AGRAM BANKA DD ZAGREB,ZAGREB,2020,0.623877742,10.97786907,7.229890359,56.15169208,15.05597346,1.04105798,9.795932319,0.180856354,498.6240826,311.0804666,4.196534849,,,,-4.894555993157895,0.3124536947368421,2020-06-16 08:00:00,77.29380416870117,97.4657351175944,49.32102219263712,6.211852470364264,2.395881343476142,4.02805681572595,1.9782238713253972,-0.471800856090822
AGRAM BANKA DD ZAGREB,ZAGREB,2021,0.610529738,11.28399715,7.939438416,53.55944786,14.12071169,0.747806029,6.717717486,0.13115256,504.6137416,308.0816957,4.518947465,,,,6.936355121315789,2.564898000105263,2021-06-16 12:00:00,82.07023620605469,103.8860009511312,54.54721323649088,6.223793268495688,2.4233855405697073,3.9807922119572887,2.0718425442941926,-0.4934282757250038
AGRAM BANKA DD ZAGREB,ZAGREB,2022,0.641020953,10.74488056,7.025020586,50.33530223,13.16547109,1.017204106,9.249077972,0.132974951,570.5938826,365.7626343,4.482475703,,,,3.122957375,9.903684152631579,2022-06-16 12:00:00,157.5831934611003,199.2730185190836,124.7958981196086,6.346677717726486,2.3744294141648465,3.918706664534077,1.949478145606975,-0.4446931346081882
AGRAM BANKA DD ZAGREB,ZAGREB,2023,0.668210218,9.510117127,6.53230046,53.97749578,16.10370227,1.053744389,10.40619464,0.136426128,573.137,382.976,4.349410881,,,,-0.5379984658333333,5.977745703,2023-06-16 12:00:00,121.7001794179281,133.942325592041,116.1908276875814,6.351124780632321,2.252356192674936,3.9885672148872056,1.876759172213226,-0.4031524573476059
AIB MORTGAGE BANK UNLIMITED COMPANY,DUBLIN 2,2017,0.000102611,11.83623211,4.753682072,96.21876764,11.12747588,1.840970418,17.18051306,0.403018871,19491.0,2.0,3.603630924,,,,3.413880947789474,1.650400191421053,2017-06-16 12:00:00,107.377311706543,117.4666633605957,93.90502103169759,9.877708099548641,2.471165344855987,4.566624428457008,1.558919490807726,-9.184565418498819
AIB MORTGAGE BANK UNLIMITED COMPANY,DUBLIN 2,2018,0.000162505,12.96246141,2.912983278,98.75413033,7.58866759,0.453204047,3.659574468,0.89579521,18461.0,3.0,2.70646654,,,,2.726027871052632,1.703560482631579,2018-06-16 12:00:00,98.5529073079427,122.8477579752604,65.44431845347087,9.82341567777057,2.562057596502034,4.592633229033125,1.0691777374870826,-8.724801787437077
AIB MORTGAGE BANK UNLIMITED COMPANY,DUBLIN 2,2019,5.52517e-05,13.7355655,1.725179935,98.82866457,8.724795341,0.68380744,5.12400082,0.878895274,18099.0,1.0,2.797662176,,,,2.222830119736842,1.440696388105263,2019-06-16 12:00:00,90.94625282287598,112.7704283396403,60.5952517191569,9.803611967108871,2.6199884908875273,4.593387689901777,0.5453313551883258,-9.803611448809006
AIB MORTGAGE BANK UNLIMITED COMPANY,DUBLIN 2,2020,5.61735e-05,7.178968655,1.183498647,98.49455117,5.697700631,0.512520543,4.888416578,0.097772737,17802.0,1.0,4.365223925,,,,-4.894555993157895,0.3124536947368421,2020-06-16 08:00:00,77.29380416870117,97.4657351175944,49.32102219263712,9.787066089518877,1.9711557313778214,4.5900012285768765,0.16847500675198318,-9.787065442519086
AIB MORTGAGE BANK UNLIMITED COMPANY,DUBLIN 2,2021,5.77234e-05,7.492495959,1.83014012,99.08219811,5.261652845,0.113875762,1.552795031,0.238765106,17324.0,1.0,3.461261313,,,,6.936355121315789,2.564898000105263,2021-06-16 12:00:00,82.07023620605469,103.8860009511312,54.54721323649088,9.759848102334518,2.0139019808691963,4.595949789578946,0.6043925322281374,-9.759847920734535
AKTIA BANK PLC,HELSINKI,2017,0.439573969,6.463318806,0.838737804,59.8239317,0.9952323,0.509182357,8.028428727,0.003746677,9485.978,4169.789,7.499563216,,,,3.413880947789474,1.650400191421053,2017-06-16 12:00:00,107.377311706543,117.4666633605957,93.90502103169759,9.157569987227586,1.8661429329304953,4.091405776551838,-0.17585713148750629,-0.8219492734015921
AKTIA BANK PLC,HELSINKI,2018,0.431261152,6.262010471,0.781684121,61.13853403,0.909846331,0.413322604,6.496407077,0.043379967,9550.0,4118.544,5.036176634,,,,2.726027871052632,1.703560482631579,2018-06-16 12:00:00,98.5529073079427,122.8477579752604,65.44431845347087,9.164296433474776,1.834501295052289,4.113142338909936,-0.24630455738164306,-0.8410414512607792
AKTIA BANK PLC,HELSINKI,2019,0.427604986,6.36613874,0.610896168,65.89869066,0.750376124,0.59526511,9.428760708,0.064393273,9266.826,3962.541,4.683127261,,,,2.222830119736842,1.440696388105263,2019-06-16 12:00:00,90.94625282287598,112.7704283396403,60.5952517191569,9.134196205107404,1.8509931225275384,4.188118572722308,-0.49282827205848084,-0.8495554394689204
AKTIA BANK PLC,HELSINKI,2020,0.418665564,6.290500519,0.420319441,66.29965996,0.790981804,0.652027502,10.30472484,0.101819597,9697.098,4059.841,4.222218665,,,,-4.894555993157895,0.3124536947368421,2020-06-16 08:00:00,77.29380416870117,97.4657351175944,49.32102219263712,9.179581944471897,1.8390406413144105,4.194184768370218,-0.8667402829848857,-0.8706828543835329
AKTIA BANK PLC,HELSINKI,2021,0.422383902,6.307052231,0.402852709,66.20606827,0.679227908,0.420535587,6.676085857,0.098511636,10572.768,4465.767,4.223797261,,,,6.936355121315789,2.564898000105263,2021-06-16 12:00:00,82.07023620605469,103.8860009511312,54.54721323649088,9.266036917807586,1.8416684090805513,4.192772124451888,-0.9091842701942268,-0.8618406581117748
AKTIA BANK PLC,HELSINKI,2022,0.386438276,6.336354527,0.400082858,64.24227181,1.245509345,0.60609799,9.586493855,0.100072991,11653.341,4503.297,4.239510547,,,,3.122957375,9.903684152631579,2022-06-16 12:00:00,157.5831934611003,199.2730185190836,124.7958981196086,9.363348198995883,1.8463036073343626,4.162661433427895,-0.9160836083257182,-0.9507831235786764
AKTIA BANK PLC,HELSINKI,2023,0.420051053,5.156971591,0.478416831,62.77429564,1.424866231,0.817175164,14.26615877,0.162039067,12412.246,5213.777,3.607359105,,,,-0.5379984658333333,5.977745703,2023-06-16 12:00:00,121.7001794179281,133.942325592041,116.1908276875814,9.426438844901353,1.6403495062306892,4.139545684590417,-0.7372728951083948,-0.8673790203299997
AL KHALIJI FRANCE SA,PARIS,2017,0.605935668,12.35059462,4.668429731,69.93127523,5.335813535,-0.560630013,-4.401624272,0.810753171,1464.974,887.68,2.916623043,,,,3.413880947789474,1.650400191421053,2017-06-16 12:00:00,107.377311706543,117.4666633605957,93.90502103169759,7.289592773853407,2.51370420928336,4.247512977356741,1.5408227690988874,-0.5009814569638676
AL KHALIJI FRANCE SA,PARIS,2018,0.469561285,15.54235945,6.124797468,70.03441259,9.918914438,0.720097267,5.246657472,0.74068054,1107.734,520.149,3.089045049,,,,2.726027871052632,1.703560482631579,2018-06-16 12:00:00,98.5529073079427,122.8477579752604,65.44431845347087,7.010071766283119,2.7435691641737088,4.248986729678096,1.812345689435104,-0.7559564563710793
AL KHALIJI FRANCE SA,PARIS,2019,0.546976545,19.92136829,5.603220331,68.22692102,9.723014971,0.523118428,2.983565959,0.64221422,923.546,505.158,3.460546603,,,,2.222830119736842,1.440696388105263,2019-06-16 12:00:00,90.94625282287598,112.7704283396403,60.5952517191569,6.828220608902312,2.9917929390544815,4.222839223325151,1.7233414915651202,-0.6033493568213658
AL KHALIJI FRANCE SA,PARIS,2020,0.574499932,25.56685225,4.928441199,57.72492513,6.195699624,1.235891285,5.495893706,0.300534575,769.645,442.161,4.490696726,,,,-4.894555993157895,0.3124536947368421,2020-06-16 08:00:00,77.29380416870117,97.4657351175944,49.32102219263712,6.645929369575552,3.2412966784792774,4.055689058228024,1.5950227512415924,-0.5542553000571282
AL KHALIJI FRANCE SA,PARIS,2021,0.546487229,22.17268783,13.74673283,42.96104827,16.64808732,-2.769394827,-11.58704678,1.744547235,742.021,405.505,2.408947736,,,,6.936355121315789,2.564898000105263,2021-06-16 12:00:00,82.07023620605469,103.8860009511312,54.54721323649088,6.609377544653682,3.098861253537133,3.7602938509736714,2.6208011835146534,-0.6042443403485689
AL KHALIJI FRANCE SA,PARIS,2022,0.573906964,23.96958231,4.436395839,39.79970071,4.436077292,0.819765837,3.552123105,1.798071544,753.772,432.595,2.623699325,,,,3.122957375,9.903684152631579,2022-06-16 12:00:00,157.5831934611003,199.2730185190836,124.7958981196086,6.625089935011803,3.176785622762552,3.6838593924128715,1.4898422988253697,-0.5552879794232342
AL KHALIJI FRANCE SA,PARIS,2023,0.626070362,24.98482157,3.360265321,34.50175717,3.754366157,1.157487875,4.726299904,1.776905494,793.89,497.031,2.688681689,,,,-0.5379984658333333,5.977745703,2023-06-16 12:00:00,121.7001794179281,133.942325592041,116.1908276875814,6.676944912606895,3.2182685032857767,3.541010255204068,1.2120199354409076,-0.46829251483735107
ALANDSBANKEN ABP,MARIEHAMN,2017,0.589403429,4.318101913,0.329304401,74.13571578,1.30604188,0.404292105,9.057865993,0.061707934,5136.794,3027.644,4.347535815,,,,3.413880947789474,1.650400191421053,2017-06-16 12:00:00,107.377311706543,117.4666633605957,93.90502103169759,8.544184428436795,1.4628159337131224,4.305897410512069,-1.1107727249760977,-0.528644390914672
ALANDSBANKEN ABP,MARIEHAMN,2018,0.588156705,4.364976906,0.259839103,74.33221099,0.770016197,0.394782954,9.092146634,0.069382917,5352.514,3148.117,4.228311818,,,,2.726027871052632,1.703560482631579,2018-06-16 12:00:00,98.5529073079427,122.8477579752604,65.44431845347087,8.585321636060604,1.47361289855592,4.308544383888783,-1.3476926741391666,-0.5307618614876458
ALANDSBANKEN ABP,MARIEHAMN,2019,0.594398926,4.361139165,0.280389381,72.36067351,0.490954169,0.420373216,9.634909531,0.061311142,5557.791,3303.545,4.356550581,,,,2.222830119736842,1.440696388105263,2019-06-16 12:00:00,90.94625282287598,112.7704283396403,60.5952517191569,8.622956006140942,1.4727332996103615,4.281662968250499,-1.2715759954375387,-0.5202045924442846
ALANDSBANKEN ABP,MARIEHAMN,2020,0.600624342,4.607311636,0.301881831,73.29521177,0.81261883,0.471264027,10.50809006,0.031787647,5607.5,3368.001,5.073708357,,,,-4.894555993157895,0.3124536947368421,2020-06-16 08:00:00,77.29380416870117,97.4657351175944,49.32102219263712,8.631860266394364,1.527644527685996,4.294495283020854,-1.1977196262598937,-0.5097855947836745
ALANDSBANKEN ABP,MARIEHAMN,2021,0.597404532,4.844493624,0.270696074,72.54132438,0.886146366,0.540860522,11.43406032,0.049385938,6035.058,3605.371,4.691772627,,,,6.936355121315789,2.564898000105263,2021-06-16 12:00:00,82.07023620605469,103.8860009511312,54.54721323649088,8.705340744090256,1.57784272471036,4.284156390925482,-1.3067585856070605,-0.5151607870220062
ALANDSBANKEN ABP,MARIEHAMN,2022,0.613463973,5.002804222,0.305132807,72.16436343,1.228527065,0.629060032,12.76658455,0.064569003,6634.639,4070.112,4.468461336,,,,3.122957375,9.903684152631579,2022-06-16 12:00:00,157.5831934611003,199.2730185190836,124.7958981196086,8.800059536846025,1.609998599619659,4.278946342745494,-1.1870081643611854,-0.4886337402718573
ALANDSBANKEN ABP,MARIEHAMN,2023,0.70909923,5.365565908,0.463477334,72.95934242,1.614190049,0.586944612,11.34517031,0.036019448,5897.719,4182.068,5.107509342,,,,-0.5379984658333333,5.977745703,2023-06-16 12:00:00,121.7001794179281,133.942325592041,116.1908276875814,8.682320944971341,1.680001851973752,4.289902332841688,-0.7689977970058335,-0.34375980455628996
ALLFUNDS BANK SA,MADRID,2017,0.249261125,18.50696014,5.01283148,1.183906379,7.792985458,7.419907877,38.40922613,1.094216045,937.912,233.785,3.005783548,,,,3.413880947789474,1.650400191421053,2017-06-16 12:00:00,107.377311706543,117.4666633605957,93.90502103169759,6.8436561279740395,2.918146885113641,0.16881946154493452,1.6120009211194677,-1.389254237234547
ALLFUNDS BANK SA,MADRID,2018,0.421118573,14.68548753,6.893172166,0.194590254,10.6827834,6.264900971,38.72640963,1.539854119,1464.616,616.777,2.610469506,,,,2.726027871052632,1.703560482631579,2018-06-16 12:00:00,98.5529073079427,122.8477579752604,65.44431845347087,7.289348371051799,2.6868597632823423,-1.636859192704327,1.930531380524717,-0.8648408388738074
ALLFUNDS BANK SA,MADRID,2019,0.312383529,18.81882435,1.842586212,2.263736886,2.411840489,5.917642586,35.35066736,1.581017611,1447.253,452.098,2.750209852,,,,2.222830119736842,1.440696388105263,2019-06-16 12:00:00,90.94625282287598,112.7704283396403,60.5952517191569,7.277422555853839,2.934857664086997,0.8170169371561883,0.6111701347601063,-1.1635235864782718
ALLFUNDS BANK SA,MADRID,2020,0.26894625,23.67705161,2.544817361,1.830691775,4.868580671,4.002371733,18.51033435,0.994869583,1974.718,531.093,3.32583292,,,,-4.894555993157895,0.3124536947368421,2020-06-16 08:00:00,77.29380416870117,97.4657351175944,49.32102219263712,7.5881808823303745,3.1645062925509895,0.604693914547784,0.93405888357665,-1.3132437334721943
ALLFUNDS BANK SA,MADRID,2021,0.327993203,35.25652058,1.103680233,4.929750658,1.637701093,2.574644354,8.263543006,1.369602744,3602.596,1181.627,3.318612502,,,,6.936355121315789,2.564898000105263,2021-06-16 12:00:00,82.07023620605469,103.8860009511312,54.54721323649088,8.18940997567962,3.5626504931443113,1.5952884103049776,0.09865026187823321,-1.114762393373684
ALLFUNDS BANK SA,MADRID,2022,0.225382547,31.97201477,3.385913117,4.184922499,6.155489948,5.218019682,15.57285012,1.080310579,4105.309,925.265,3.538792261,,,,3.122957375,9.903684152631579,2022-06-16 12:00:00,157.5831934611003,199.2730185190836,124.7958981196086,8.320036293109608,3.464860981730387,1.4314881850124972,1.2196236239015208,-1.4899561116077769
ALLFUNDS BANK SA,MADRID,2023,0.153594887,49.64910859,3.446053646,5.500530677,5.455823121,1.24327399,2.975520812,1.651887254,5120.815,786.531,3.427794833,,,,-0.5379984658333333,5.977745703,2023-06-16 12:00:00,121.7001794179281,133.942325592041,116.1908276875814,8.541068885053312,3.9049804364528686,1.704844574311153,1.2372297055991894,-1.8734367465830317
